BINID	Tool	genome_id	length_gs	precision_bp	precision_seq	rank	recall_bp	recall_seq	seq_counts_gs	seq_length_mean	total_length	total_seq_counts	tp_length	tp_seq_counts	sample_id
Otu292.0	Gold standard	Otu292.0	4331149	1.0	1.0	NA	1.0	1.0	5	866229.8	4331149	5	4331149	5	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu870	Gold standard	Otu870	2736366	1.0	1.0	NA	1.0	1.0	1	2736366.0	2736366	1	2736366	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu800.0	Gold standard	Otu800.0	4406281	1.0	1.0	NA	1.0	1.0	3	1468760.3333333333	4406281	3	4406281	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu393.0	Gold standard	Otu393.0	4969542	1.0	1.0	NA	1.0	1.0	2	2484771.0	4969542	2	4969542	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu229.0	Gold standard	Otu229.0	4134217	1.0	1.0	NA	1.0	1.0	1	4134217.0	4134217	1	4134217	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu2.0	Gold standard	Otu2.0	4145260	1.0	1.0	NA	1.0	1.0	2	2072630.0	4145260	2	4145260	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu833	Gold standard	Otu833	1690869	1.0	1.0	NA	1.0	1.0	1	1690869.0	1690869	1	1690869	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu64.0	Gold standard	Otu64.0	5657770	1.0	1.0	NA	1.0	1.0	2	2828885.0	5657770	2	5657770	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu398	Gold standard	Otu398	1908158	1.0	1.0	NA	1.0	1.0	3	636052.6666666666	1908158	3	1908158	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu3.0	Gold standard	Otu3.0	3665852	1.0	1.0	NA	1.0	1.0	1	3665852.0	3665852	1	3665852	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu133.0	Gold standard	Otu133.0	3389983	1.0	1.0	NA	1.0	1.0	1	3389983.0	3389983	1	3389983	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu80.0	Gold standard	Otu80.0	4684311	1.0	1.0	NA	1.0	1.0	1	4684311.0	4684311	1	4684311	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu525.0	Gold standard	Otu525.0	4337917	1.0	1.0	NA	1.0	1.0	1	4337917.0	4337917	1	4337917	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu132	Gold standard	Otu132	2495237	1.0	1.0	NA	1.0	1.0	1	2495237.0	2495237	1	2495237	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu179	Gold standard	Otu179	5226895	1.0	1.0	NA	1.0	1.0	1	5226895.0	5226895	1	5226895	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu230.1	Gold standard	Otu230.1	4635062	1.0	1.0	NA	1.0	1.0	1	4635062.0	4635062	1	4635062	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu11	Gold standard	Otu11	1667163	1.0	1.0	NA	1.0	1.0	1	1667163.0	1667163	1	1667163	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu60.0	Gold standard	Otu60.0	5197896	1.0	1.0	NA	1.0	1.0	1	5197896.0	5197896	1	5197896	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu465	Gold standard	Otu465	1443759	1.0	1.0	NA	1.0	1.0	1	1443759.0	1443759	1	1443759	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu105.0	Gold standard	Otu105.0	3914609	1.0	1.0	NA	1.0	1.0	1	3914609.0	3914609	1	3914609	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu3.1	Gold standard	Otu3.1	3176261	1.0	1.0	NA	1.0	1.0	1	3176261.0	3176261	1	3176261	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu854	Gold standard	Otu854	1584791	1.0	1.0	NA	1.0	1.0	1	1584791.0	1584791	1	1584791	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu36.0	Gold standard	Otu36.0	4137509	1.0	1.0	NA	1.0	1.0	2	2068754.5	4137509	2	4137509	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1000	Gold standard	Otu1000	4884705	1.0	1.0	NA	1.0	1.0	1	4884705.0	4884705	1	4884705	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu351	Gold standard	Otu351	2606696	1.0	1.0	NA	1.0	1.0	2	1303348.0	2606696	2	2606696	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu388	Gold standard	Otu388	1761644	1.0	1.0	NA	1.0	1.0	3	587214.6666666666	1761644	3	1761644	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu9	Gold standard	Otu9	2562275	1.0	1.0	NA	1.0	1.0	1	2562275.0	2562275	1	2562275	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu85.0	Gold standard	Otu85.0	3427048	1.0	1.0	NA	1.0	1.0	1	3427048.0	3427048	1	3427048	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu157.0	Gold standard	Otu157.0	3543876	1.0	1.0	NA	1.0	1.0	1	3543876.0	3543876	1	3543876	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu492	Gold standard	Otu492	1641796	1.0	1.0	NA	1.0	1.0	1	1641796.0	1641796	1	1641796	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu82	Gold standard	Otu82	4059887	1.0	1.0	NA	1.0	1.0	1	4059887.0	4059887	1	4059887	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu724	Gold standard	Otu724	1766600	1.0	1.0	NA	1.0	1.0	2	883300.0	1766600	2	1766600	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu168.0	Gold standard	Otu168.0	3274117	1.0	1.0	NA	1.0	1.0	3	1091372.3333333333	3274117	3	3274117	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu583	Gold standard	Otu583	1704075	1.0	1.0	NA	1.0	1.0	1	1704075.0	1704075	1	1704075	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu523	Gold standard	Otu523	3052329	1.0	1.0	NA	1.0	1.0	1	3052329.0	3052329	1	3052329	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu20	Gold standard	Otu20	5251138	1.0	1.0	NA	1.0	1.0	2	2625569.0	5251138	2	5251138	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu119.1	Gold standard	Otu119.1	4480493	1.0	1.0	NA	1.0	1.0	1	4480493.0	4480493	1	4480493	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu298	Gold standard	Otu298	8180216	1.0	1.0	NA	1.0	1.0	1	8180216.0	8180216	1	8180216	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu40.1	Gold standard	Otu40.1	6512824	1.0	1.0	NA	1.0	1.0	5	1302564.8	6512824	5	6512824	5	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1337	Gold standard	Otu1337	3914592	1.0	1.0	NA	1.0	1.0	2	1957296.0	3914592	2	3914592	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu47.0	Gold standard	Otu47.0	1518632	1.0	1.0	NA	1.0	1.0	1	1518632.0	1518632	1	1518632	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu83	Gold standard	Otu83	3319238	1.0	1.0	NA	1.0	1.0	2	1659619.0	3319238	2	3319238	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu172.0	Gold standard	Otu172.0	4539882	1.0	1.0	NA	1.0	1.0	8	567485.25	4539882	8	4539882	8	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu67.0	Gold standard	Otu67.0	3522108	1.0	1.0	NA	1.0	1.0	2	1761054.0	3522108	2	3522108	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu327	Gold standard	Otu327	2011287	1.0	1.0	NA	1.0	1.0	1	2011287.0	2011287	1	2011287	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu597.0	Gold standard	Otu597.0	3782562	1.0	1.0	NA	1.0	1.0	12	315213.5	3782562	12	3782562	12	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu26.0	Gold standard	Otu26.0	3899934	1.0	1.0	NA	1.0	1.0	1	3899934.0	3899934	1	3899934	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu503	Gold standard	Otu503	2366978	1.0	1.0	NA	1.0	1.0	1	2366978.0	2366978	1	2366978	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu169.1	Gold standard	Otu169.1	2016105	1.0	1.0	NA	1.0	1.0	9	224011.66666666666	2016105	9	2016105	9	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu404.0	Gold standard	Otu404.0	4559160	1.0	1.0	NA	1.0	1.0	14	325654.28571428574	4559160	14	4559160	14	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu332	Gold standard	Otu332	1231943	1.0	1.0	NA	1.0	1.0	9	136882.55555555556	1231943	9	1231943	9	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu42.0	Gold standard	Otu42.0	3994757	1.0	1.0	NA	1.0	1.0	1	3994757.0	3994757	1	3994757	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1448	Gold standard	Otu1448	2022780	1.0	1.0	NA	1.0	1.0	5	404556.0	2022780	5	2022780	5	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu301	Gold standard	Otu301	5396452	1.0	1.0	NA	1.0	1.0	1	5396452.0	5396452	1	5396452	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu634.0	Gold standard	Otu634.0	2902377	1.0	1.0	NA	1.0	1.0	9	322486.3333333333	2902377	9	2902377	9	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu214.0	Gold standard	Otu214.0	5132065	1.0	1.0	NA	1.0	1.0	1	5132065.0	5132065	1	5132065	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu185.0	Gold standard	Otu185.0	5373173	1.0	1.0	NA	1.0	1.0	1	5373173.0	5373173	1	5373173	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu648.0	Gold standard	Otu648.0	5128065	1.0	1.0	NA	1.0	1.0	4	1282016.25	5128065	4	5128065	4	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu99.0	Gold standard	Otu99.0	3296144	1.0	1.0	NA	1.0	1.0	1	3296144.0	3296144	1	3296144	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu252	Gold standard	Otu252	2234795	1.0	1.0	NA	1.0	1.0	1	2234795.0	2234795	1	2234795	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu180	Gold standard	Otu180	2224849	1.0	1.0	NA	1.0	1.0	2	1112424.5	2224849	2	2224849	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu13.0	Gold standard	Otu13.0	2655422	1.0	1.0	NA	1.0	1.0	2	1327711.0	2655422	2	2655422	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu613	Gold standard	Otu613	3145869	1.0	1.0	NA	1.0	1.0	8	393233.625	3145869	8	3145869	8	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu415.0	Gold standard	Otu415.0	4978230	1.0	1.0	NA	1.0	1.0	11	452566.36363636365	4978230	11	4978230	11	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu199.0	Gold standard	Otu199.0	4000036	1.0	1.0	NA	1.0	1.0	1	4000036.0	4000036	1	4000036	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu506.0	Gold standard	Otu506.0	2989885	1.0	1.0	NA	1.0	1.0	6	498314.1666666667	2989885	6	2989885	6	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1184	Gold standard	Otu1184	3543150	1.0	1.0	NA	1.0	1.0	17	208420.58823529413	3543150	17	3543150	17	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu183.0	Gold standard	Otu183.0	5413067	1.0	1.0	NA	1.0	1.0	21	257765.09523809524	5413067	21	5413067	21	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu928.0	Gold standard	Otu928.0	3019047	1.0	1.0	NA	1.0	1.0	6	503174.5	3019047	6	3019047	6	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu39.0	Gold standard	Otu39.0	3644088	1.0	1.0	NA	1.0	1.0	2	1822044.0	3644088	2	3644088	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu79.1	Gold standard	Otu79.1	4143806	1.0	1.0	NA	1.0	1.0	1	4143806.0	4143806	1	4143806	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu499	Gold standard	Otu499	2222018	1.0	1.0	NA	1.0	1.0	11	202001.63636363635	2222018	11	2222018	11	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu24.0	Gold standard	Otu24.0	4830178	1.0	1.0	NA	1.0	1.0	1	4830178.0	4830178	1	4830178	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu331.0	Gold standard	Otu331.0	3975877	1.0	1.0	NA	1.0	1.0	1	3975877.0	3975877	1	3975877	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu212.0	Gold standard	Otu212.0	4600946	1.0	1.0	NA	1.0	1.0	3	1533648.6666666667	4600946	3	4600946	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu271	Gold standard	Otu271	4470567	1.0	1.0	NA	1.0	1.0	2	2235283.5	4470567	2	4470567	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu123.0	Gold standard	Otu123.0	3153578	1.0	1.0	NA	1.0	1.0	3	1051192.6666666667	3153578	3	3153578	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu318.0	Gold standard	Otu318.0	5393517	1.0	1.0	NA	1.0	1.0	3	1797839.0	5393517	3	5393517	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu203	Gold standard	Otu203	4383451	1.0	1.0	NA	1.0	1.0	3	1461150.3333333333	4383451	3	4383451	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu73	Gold standard	Otu73	5540271	1.0	1.0	NA	1.0	1.0	6	923378.5	5540271	6	5540271	6	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu48.0	Gold standard	Otu48.0	1739487	1.0	1.0	NA	1.0	1.0	1	1739487.0	1739487	1	1739487	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu235.0	Gold standard	Otu235.0	4616522	1.0	1.0	NA	1.0	1.0	1	4616522.0	4616522	1	4616522	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu205.1	Gold standard	Otu205.1	5786048	1.0	1.0	NA	1.0	1.0	14	413289.14285714284	5786048	14	5786048	14	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1204	Gold standard	Otu1204	1118416	1.0	1.0	NA	1.0	1.0	3	372805.3333333333	1118416	3	1118416	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu130.0	Gold standard	Otu130.0	4289702	1.0	1.0	NA	1.0	1.0	2	2144851.0	4289702	2	4289702	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu376	Gold standard	Otu376	490866	1.0	1.0	NA	1.0	1.0	1	490866.0	490866	1	490866	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu220.0	Gold standard	Otu220.0	5313838	1.0	1.0	NA	1.0	1.0	4	1328459.5	5313838	4	5313838	4	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu470	Gold standard	Otu470	1595975	1.0	1.0	NA	1.0	1.0	1	1595975.0	1595975	1	1595975	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1458.0	Gold standard	Otu1458.0	4944048	1.0	1.0	NA	1.0	1.0	2	2472024.0	4944048	2	4944048	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
RNODE_451_length_4052_cov_6.62773	Gold standard	RNODE_451_length_4052_cov_6.62773	39184	1.0	1.0	NA	1.0	1.0	10	3918.4	39184	10	39184	10	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu72.0	Gold standard	Otu72.0	3653830	1.0	1.0	NA	1.0	1.0	2	1826915.0	3653830	2	3653830	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu283.0	Gold standard	Otu283.0	4200513	1.0	1.0	NA	1.0	1.0	1	4200513.0	4200513	1	4200513	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu302.0	Gold standard	Otu302.0	3132217	1.0	1.0	NA	1.0	1.0	3	1044072.3333333334	3132217	3	3132217	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu70.0	Gold standard	Otu70.0	3708226	1.0	1.0	NA	1.0	1.0	3	1236075.3333333333	3708226	3	3708226	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu255	Gold standard	Otu255	5358867	1.0	1.0	NA	1.0	1.0	4	1339716.75	5358867	4	5358867	4	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu12.0	Gold standard	Otu12.0	3659618	1.0	1.0	NA	1.0	1.0	3	1219872.6666666667	3659618	3	3659618	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu234.0	Gold standard	Otu234.0	5341530	1.0	1.0	NA	1.0	1.0	1	5341530.0	5341530	1	5341530	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu71	Gold standard	Otu71	2791854	1.0	1.0	NA	1.0	1.0	2	1395927.0	2791854	2	2791854	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu4.0	Gold standard	Otu4.0	1926630	1.0	1.0	NA	1.0	1.0	1	1926630.0	1926630	1	1926630	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu256	Gold standard	Otu256	3293431	1.0	1.0	NA	1.0	1.0	1	3293431.0	3293431	1	3293431	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu245.0	Gold standard	Otu245.0	4305777	1.0	1.0	NA	1.0	1.0	1	4305777.0	4305777	1	4305777	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1316	Gold standard	Otu1316	1969919	1.0	1.0	NA	1.0	1.0	472	4173.557203389831	1969919	472	1969919	472	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1004	Gold standard	Otu1004	1134547	1.0	1.0	NA	1.0	1.0	381	2977.813648293963	1134547	381	1134547	381	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu594	Gold standard	Otu594	2553472	1.0	1.0	NA	1.0	1.0	673	3794.1634472511146	2553472	673	2553472	673	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1146.0	Gold standard	Otu1146.0	2632266	1.0	1.0	NA	1.0	1.0	3358	783.8790946992257	2632266	3358	2632266	3358	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu783	Gold standard	Otu783	4915379	1.0	1.0	NA	1.0	1.0	671	7325.45305514158	4915379	671	4915379	671	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu941	Gold standard	Otu941	5154723	1.0	1.0	NA	1.0	1.0	3657	1409.549630844955	5154723	3657	5154723	3657	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1975.0	Gold standard	Otu1975.0	1828388	1.0	1.0	NA	1.0	1.0	3209	569.7687753194142	1828388	3209	1828388	3209	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1892	Gold standard	Otu1892	1914516	1.0	1.0	NA	1.0	1.0	3828	500.1347962382445	1914516	3828	1914516	3828	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1038	Gold standard	Otu1038	2131996	1.0	1.0	NA	1.0	1.0	2463	865.6094194072269	2131996	2463	2131996	2463	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1070.0	Gold standard	Otu1070.0	2199574	1.0	1.0	NA	1.0	1.0	4750	463.0682105263158	2199574	4750	2199574	4750	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1460	Gold standard	Otu1460	2043136	1.0	1.0	NA	1.0	1.0	4239	481.9853739089408	2043136	4239	2043136	4239	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1462.0	Gold standard	Otu1462.0	3231754	1.0	1.0	NA	1.0	1.0	1005	3215.675621890547	3231754	1005	3231754	1005	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1414.0	Gold standard	Otu1414.0	3172290	1.0	1.0	NA	1.0	1.0	3120	1016.7596153846154	3172290	3120	3172290	3120	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu794.0	Gold standard	Otu794.0	3249442	1.0	1.0	NA	1.0	1.0	354	9179.214689265536	3249442	354	3249442	354	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu2154	Gold standard	Otu2154	1298851	1.0	1.0	NA	1.0	1.0	2027	640.7750370004933	1298851	2027	1298851	2027	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1739	Gold standard	Otu1739	3187242	1.0	1.0	NA	1.0	1.0	4951	643.7572207634821	3187242	4951	3187242	4951	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1832	Gold standard	Otu1832	1623948	1.0	1.0	NA	1.0	1.0	1478	1098.746955345061	1623948	1478	1623948	1478	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu2052	Gold standard	Otu2052	5078386	1.0	1.0	NA	1.0	1.0	4225	1201.984852071006	5078386	4225	5078386	4225	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu618.0	Gold standard	Otu618.0	5015644	1.0	1.0	NA	1.0	1.0	1666	3010.590636254502	5015644	1666	5015644	1666	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1391	Gold standard	Otu1391	3249199	1.0	1.0	NA	1.0	1.0	7712	421.31729771784234	3249199	7712	3249199	7712	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu799.0	Gold standard	Otu799.0	3251308	1.0	1.0	NA	1.0	1.0	1757	1850.4883323847466	3251308	1757	3251308	1757	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1929	Gold standard	Otu1929	1870636	1.0	1.0	NA	1.0	1.0	1689	1107.5405565423328	1870636	1689	1870636	1689	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1560	Gold standard	Otu1560	2237297	1.0	1.0	NA	1.0	1.0	4641	482.07218271924154	2237297	4641	2237297	4641	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu639	Gold standard	Otu639	2225376	1.0	1.0	NA	1.0	1.0	2646	841.0340136054422	2225376	2646	2225376	2646	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu413	Gold standard	Otu413	4758119	1.0	1.0	NA	1.0	1.0	268	17754.175373134327	4758119	268	4758119	268	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1227	Gold standard	Otu1227	3299357	1.0	1.0	NA	1.0	1.0	1925	1713.9516883116883	3299357	1925	3299357	1925	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1767	Gold standard	Otu1767	3679233	1.0	1.0	NA	1.0	1.0	12057	305.15327195819856	3679233	12057	3679233	12057	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1015	Gold standard	Otu1015	2509784	1.0	1.0	NA	1.0	1.0	2616	959.3975535168196	2509784	2616	2509784	2616	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1786	Gold standard	Otu1786	3367250	1.0	1.0	NA	1.0	1.0	1734	1941.8973471741638	3367250	1734	3367250	1734	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu920	Gold standard	Otu920	789621	1.0	1.0	NA	1.0	1.0	2314	341.23638720829734	789621	2314	789621	2314	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1876	Gold standard	Otu1876	4626454	1.0	1.0	NA	1.0	1.0	8649	534.9120129494739	4626454	8649	4626454	8649	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1255	Gold standard	Otu1255	2224246	1.0	1.0	NA	1.0	1.0	4992	445.56209935897436	2224246	4992	2224246	4992	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu2448	Gold standard	Otu2448	1501442	1.0	1.0	NA	1.0	1.0	1801	833.671293725708	1501442	1801	1501442	1801	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu767	Gold standard	Otu767	1682895	1.0	1.0	NA	1.0	1.0	507	3319.319526627219	1682895	507	1682895	507	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1541	Gold standard	Otu1541	3778354	1.0	1.0	NA	1.0	1.0	943	4006.7380699893956	3778354	943	3778354	943	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu2206	Gold standard	Otu2206	4593314	1.0	1.0	NA	1.0	1.0	2716	1691.2054491899853	4593314	2716	4593314	2716	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu2300	Gold standard	Otu2300	536117	1.0	1.0	NA	1.0	1.0	1874	286.08164354322304	536117	1874	536117	1874	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu451	Gold standard	Otu451	2053675	1.0	1.0	NA	1.0	1.0	213	9641.666666666666	2053675	213	2053675	213	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu631.0	Gold standard	Otu631.0	4205735	1.0	1.0	NA	1.0	1.0	1494	2815.083668005355	4205735	1494	4205735	1494	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu971.0	Gold standard	Otu971.0	5039167	1.0	1.0	NA	1.0	1.0	5393	934.3903207862044	5039167	5393	5039167	5393	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1777	Gold standard	Otu1777	3018332	1.0	1.0	NA	1.0	1.0	6773	445.64181308135244	3018332	6773	3018332	6773	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu2036	Gold standard	Otu2036	3543229	1.0	1.0	NA	1.0	1.0	7035	503.6572850035537	3543229	7035	3543229	7035	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1186	Gold standard	Otu1186	4351077	1.0	1.0	NA	1.0	1.0	6350	685.2089763779528	4351077	6350	4351077	6350	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu2464.0	Gold standard	Otu2464.0	4850263	1.0	1.0	NA	1.0	1.0	12763	380.0253075295777	4850263	12763	4850263	12763	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu1027	Gold standard	Otu1027	3923986	1.0	1.0	NA	1.0	1.0	29	135309.8620689655	3923986	29	3923986	29	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu643.0	Gold standard	Otu643.0	3101821	1.0	1.0	NA	1.0	1.0	2387	1299.46418098031	3101821	2387	3101821	2387	marmgCAMI2_short_read_pooled_gold_standard_assembly
Otu592.0	Gold standard	Otu592.0	3948919	1.0	1.0	NA	1.0	1.0	298	13251.406040268457	3948919	298	3948919	298	marmgCAMI2_short_read_pooled_gold_standard_assembly
