BINID	total_length	seq_length_mean	total_seq_counts	genome_id	tp_length	tp_seq_counts	precision_bp	precision_seq	length_gs	seq_counts_gs	recall_bp	recall_seq	rank	Tool	sample_id
kmeans_length_weight_result.071	2994276.0	71292.28571428571	42.0	MIKI-NS02	2994276.0	42.0	1.0	1.0	2999760.0	43.0	0.9981718537482999	0.9767441860465116	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_result_partial_seed.314	1219.0	1219.0	1.0	spades_And8457_S3_L001	1219.0	1.0	1.0	1.0	4927240.0	82.0	0.0002474001672335831	0.012195121951219513	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_result_partial_seed.268	4135243.0	34175.561983471074	121.0	MIKI-NS03	4135243.0	121.0	1.0	1.0	4487888.0	151.0	0.9214229499488401	0.8013245033112583	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.077	8980.0	1282.857142857143	7.0	SP108_S87	8980.0	7.0	1.0	1.0	1934373.0	517.0	0.004642331132620234	0.013539651837524178	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_only_result.052	2285.0	2285.0	1.0	SP108_S87	2285.0	1.0	1.0	1.0	1934373.0	517.0	0.0011812613182669526	0.0019342359767891683	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.252	2543089.0	282565.44444444444	9.0	MIKI-NS08	2543089.0	9.0	1.0	1.0	2548574.0	10.0	0.9978478160728314	0.9	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.348	5118806.0	243752.66666666666	21.0	spades_ESBL6643_S3_L001	5118806.0	21.0	1.0	1.0	5120124.0	22.0	0.9997425843592851	0.9545454545454546	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_result.188	1959136.0	65304.53333333333	30.0	MIKI-NS06	1959136.0	30.0	1.0	1.0	1964616.0	31.0	0.9972106508345652	0.967741935483871	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_result.062	2246371.0	31639.028169014084	71.0	MIKI-NS12	2246371.0	71.0	1.0	1.0	2251851.0	72.0	0.9975664464478333	0.9861111111111112	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output.197	2019465.0	21950.706521739132	92.0	MIKI-NS10	2019465.0	92.0	1.0	1.0	2092134.0	100.0	0.965265609181821	0.92	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.036	7695.0	7695.0	1.0	SP108_S87	7695.0	1.0	1.0	1.0	1934373.0	517.0	0.0039780331921506346	0.0019342359767891683	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_result.278	7201190.0	288047.6	25.0	MIKI-NS13	7201190.0	25.0	1.0	1.0	7206672.0	26.0	0.999239316011607	0.9615384615384616	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_only_result.114	2803.0	2803.0	1.0	SP108_S87	2803.0	1.0	1.0	1.0	1934373.0	517.0	0.0014490483479659816	0.0019342359767891683	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output.044	4905742.0	38934.46031746032	126.0	MIKI-NS20	4905742.0	126.0	1.0	1.0	5362682.0	208.0	0.9147926354760547	0.6057692307692307	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.041	16495.0	3299.0	5.0	SP108_S87	16495.0	5.0	1.0	1.0	1934373.0	517.0	0.008527310916767346	0.009671179883945842	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.250	3305.0	3305.0	1.0	SP108_S87	3305.0	1.0	1.0	1.0	1934373.0	517.0	0.0017085639636202532	0.0019342359767891683	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.393	95787.0	15964.5	6.0	MIKI-NS09	95787.0	6.0	1.0	1.0	2039640.0	22.0	0.04696269929987645	0.2727272727272727	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.093	1500646.0	166738.44444444444	9.0	MIKI-NS09	1500646.0	9.0	1.0	1.0	2039640.0	22.0	0.7357406208938833	0.4090909090909091	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.140	8756.0	2189.0	4.0	SP108_S87	8756.0	4.0	1.0	1.0	1934373.0	517.0	0.0045265313359936265	0.007736943907156673	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.019	3147.0	1573.5	2.0	SP108_S87	3147.0	2.0	1.0	1.0	1934373.0	517.0	0.0016268837499282714	0.0038684719535783366	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.308	3682.0	3682.0	1.0	SP108_S87	3682.0	1.0	1.0	1.0	1934373.0	517.0	0.0019034591570498555	0.0019342359767891683	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.389	1921.0	1921.0	1.0	SP108_S87	1921.0	1.0	1.0	1.0	1934373.0	517.0	0.000993086648748716	0.0019342359767891683	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output.047	1163.0	1163.0	1.0	SP108_S87	1163.0	1.0	1.0	1.0	1934373.0	517.0	0.000601228408378322	0.0019342359767891683	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_pb_partial_seed_length_weight_output.010	13809.0	1534.3333333333333	9.0	SP108_S87	13809.0	9.0	1.0	1.0	1934373.0	517.0	0.007138747284003654	0.017408123791102514	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.272	3038.0	1519.0	2.0	SP108_S87	3038.0	2.0	1.0	1.0	1934373.0	517.0	0.0015705347417483597	0.0038684719535783366	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.060	122487.0	3499.6285714285714	35.0	SP108_S87	122487.0	35.0	1.0	1.0	1934373.0	517.0	0.06332129325626443	0.06769825918762089	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.348	81564.0	4797.882352941177	17.0	SP108_S87	81564.0	17.0	1.0	1.0	1934373.0	517.0	0.042165600946663336	0.03288201160541586	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.004	126988.0	5079.52	25.0	SP108_S87	126988.0	25.0	1.0	1.0	1934373.0	517.0	0.06564814541973032	0.048355899419729204	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_output_trans.034	159072.0	1359.5897435897436	117.0	SP108_S87	159072.0	117.0	1.0	1.0	1934373.0	517.0	0.08223439843298061	0.2263056092843327	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.393	70246.0	5853.833333333333	12.0	SP108_S87	70246.0	12.0	1.0	1.0	1934373.0	517.0	0.03631460943675289	0.02321083172147002	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.140	233530.0	5560.238095238095	42.0	SP108_S87	233530.0	42.0	1.0	1.0	1934373.0	517.0	0.12072645761701595	0.08123791102514506	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.342	2639.0	2639.0	1.0	SP108_S87	2639.0	1.0	1.0	1.0	1934373.0	517.0	0.0013642663540072157	0.0019342359767891683	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_result_partial_seed.021	5844.0	2922.0	2.0	SP108_S87	5844.0	2.0	1.0	1.0	1934373.0	517.0	0.0030211339798477334	0.0038684719535783366	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
0	1599.0	1599.0	1.0	SP108_S87	1599.0	1.0	1.0	1.0	1934373.0	517.0	0.0008266244410979681	0.0019342359767891683	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
6	30038.0	6007.6	5.0	SP108_S87	30038.0	5.0	1.0	1.0	1934373.0	517.0	0.015528545942276904	0.009671179883945842	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
7	77549.0	6462.416666666667	12.0	SP108_S87	77549.0	12.0	1.0	1.0	1934373.0	517.0	0.04008999298480696	0.02321083172147002	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
8	25800.0	2345.4545454545455	11.0	SP108_S87	25800.0	11.0	1.0	1.0	1934373.0	517.0	0.01333765514717172	0.02127659574468085	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
9	176649.0	5520.28125	32.0	SP108_S87	176649.0	32.0	1.0	1.0	1934373.0	517.0	0.09132106372452468	0.061895551257253385	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
10	82483.0	5155.1875	16.0	SP108_S87	82483.0	16.0	1.0	1.0	1934373.0	517.0	0.0426406902908591	0.030947775628626693	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
11	5028.0	2514.0	2.0	SP108_S87	5028.0	2.0	1.0	1.0	1934373.0	517.0	0.0025992918635650932	0.0038684719535783366	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
12	72100.0	4506.25	16.0	SP108_S87	72100.0	16.0	1.0	1.0	1934373.0	517.0	0.037273059539189184	0.030947775628626693	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
13	159800.0	4438.888888888889	36.0	SP108_S87	159800.0	36.0	1.0	1.0	1934373.0	517.0	0.08261074777201709	0.06963249516441006	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
15	1579.0	1579.0	1.0	SP108_S87	1579.0	1.0	1.0	1.0	1934373.0	517.0	0.0008162851735420211	0.0019342359767891683	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
16	21334.0	3555.6666666666665	6.0	SP108_S87	21334.0	6.0	1.0	1.0	1934373.0	517.0	0.011028896701928739	0.01160541586073501	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
17	37572.0	5367.428571428572	7.0	SP108_S87	37572.0	7.0	1.0	1.0	1934373.0	517.0	0.019423348030602163	0.013539651837524178	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
18	47292.0	3941.0	12.0	SP108_S87	47292.0	12.0	1.0	1.0	1934373.0	517.0	0.024448232062792438	0.02321083172147002	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
19	96385.0	3855.4	25.0	SP108_S87	96385.0	25.0	1.0	1.0	1934373.0	517.0	0.049827515168997916	0.048355899419729204	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
20	130977.0	6893.526315789473	19.0	SP108_S87	130977.0	19.0	1.0	1.0	1934373.0	517.0	0.06771031233376397	0.0367504835589942	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
34	3901.0	3901.0	1.0	SP108_S87	3901.0	1.0	1.0	1.0	1934373.0	517.0	0.002016674136787476	0.0019342359767891683	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
39	4127.0	2063.5	2.0	SP108_S87	4127.0	2.0	1.0	1.0	1934373.0	517.0	0.002133507860169678	0.0038684719535783366	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
67	1336.0	1336.0	1.0	SP108_S87	1336.0	1.0	1.0	1.0	1934373.0	517.0	0.0006906630727372642	0.0019342359767891683	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
112	451457.0	5573.543209876543	81.0	MIKI-NS20	451457.0	81.0	1.0	1.0	5362682.0	208.0	0.0841849283623381	0.3894230769230769	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
139	292507.0	11250.26923076923	26.0	MIKI-NS03	292507.0	26.0	1.0	1.0	4487888.0	151.0	0.06517698302631439	0.17218543046357615	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
159	437724.0	72954.0	6.0	MIKI-NS09	437724.0	6.0	1.0	1.0	2039640.0	22.0	0.21460846031652644	0.2727272727272727	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
190	3177.0	3177.0	1.0	SP108_S87	3177.0	1.0	1.0	1.0	1934373.0	517.0	0.0016423926512621919	0.0019342359767891683	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
191	74896.0	4993.066666666667	15.0	spades_And8457_S3_L001	14608.0	4.0	0.19504379406109806	0.26666666666666666	4927240.0	82.0	0.002964742939251995	0.04878048780487805	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
196	2635.0	2635.0	1.0	SP108_S87	2635.0	1.0	1.0	1.0	1934373.0	517.0	0.0013621985004960264	0.0019342359767891683	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
213	67193.0	9599.0	7.0	MIKI-NS10	67193.0	7.0	1.0	1.0	2092134.0	100.0	0.032116967651211636	0.07	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
220	8624.0	8624.0	1.0	spades_And8457_S3_L001	8624.0	1.0	1.0	1.0	4927240.0	82.0	0.0017502699279921417	0.012195121951219513	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
224	228529.0	38088.166666666664	6.0	MIKI-NS14	228529.0	6.0	1.0	1.0	5248865.0	43.0	0.04353874599556285	0.13953488372093023	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
261	5308.0	5308.0	1.0	spades_And8457_S3_L001	5308.0	1.0	1.0	1.0	4927240.0	82.0	0.0010772765280359796	0.012195121951219513	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
271	73563.0	3198.391304347826	23.0	SP108_S87	73563.0	23.0	1.0	1.0	1934373.0	517.0	0.03802937696090671	0.04448742746615087	NA	MetaBinner 1.0 (B1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_result.348	1318.0	1318.0	1.0	spades_ESBL6643_S3_L001	1318.0	1.0	1.0	1.0	5120124.0	22.0	0.00025741564071495146	0.045454545454545456	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_only_result.401	1689680.0	129975.38461538461	13.0	SP21_S92	1689680.0	13.0	1.0	1.0	1689680.0	13.0	1.0	1.0	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.256	2258.0	2258.0	1.0	spades_And8457_S3_L001	2258.0	1.0	1.0	1.0	4927240.0	82.0	0.00045826872650814657	0.012195121951219513	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_com_only_result.094	5014856.0	139301.55555555556	36.0	MIKI-NS14	5014856.0	36.0	1.0	1.0	5248865.0	43.0	0.9554172187701532	0.8372093023255814	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.278	6853481.0	69933.47959183673	98.0	MIKI-NS15	6798820.0	95.0	0.9920243450007376	0.9693877551020408	6804298.0	96.0	0.9991949206222303	0.9895833333333334	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.009	4895223.0	66151.66216216216	74.0	spades_And8457_S3_L001	4895223.0	74.0	1.0	1.0	4927240.0	82.0	0.9935020417109781	0.9024390243902439	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_result.071	2994276.0	71292.28571428571	42.0	MIKI-NS02	2994276.0	42.0	1.0	1.0	2999760.0	43.0	0.9981718537482999	0.9767441860465116	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_result_partial_seed.314	1219.0	1219.0	1.0	spades_And8457_S3_L001	1219.0	1.0	1.0	1.0	4927240.0	82.0	0.0002474001672335831	0.012195121951219513	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_result_partial_seed.268	4135243.0	34175.561983471074	121.0	MIKI-NS03	4135243.0	121.0	1.0	1.0	4487888.0	151.0	0.9214229499488401	0.8013245033112583	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.077	8980.0	1282.857142857143	7.0	SP108_S87	8980.0	7.0	1.0	1.0	1934373.0	517.0	0.004642331132620234	0.013539651837524178	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_only_result.052	2285.0	2285.0	1.0	SP108_S87	2285.0	1.0	1.0	1.0	1934373.0	517.0	0.0011812613182669526	0.0019342359767891683	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.252	2543089.0	282565.44444444444	9.0	MIKI-NS08	2543089.0	9.0	1.0	1.0	2548574.0	10.0	0.9978478160728314	0.9	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.348	5118806.0	243752.66666666666	21.0	spades_ESBL6643_S3_L001	5118806.0	21.0	1.0	1.0	5120124.0	22.0	0.9997425843592851	0.9545454545454546	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_result.188	1959136.0	65304.53333333333	30.0	MIKI-NS06	1959136.0	30.0	1.0	1.0	1964616.0	31.0	0.9972106508345652	0.967741935483871	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_result.062	2246371.0	31639.028169014084	71.0	MIKI-NS12	2246371.0	71.0	1.0	1.0	2251851.0	72.0	0.9975664464478333	0.9861111111111112	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output.197	2019465.0	21950.706521739132	92.0	MIKI-NS10	2019465.0	92.0	1.0	1.0	2092134.0	100.0	0.965265609181821	0.92	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.036	7695.0	7695.0	1.0	SP108_S87	7695.0	1.0	1.0	1.0	1934373.0	517.0	0.0039780331921506346	0.0019342359767891683	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_result.278	7201190.0	288047.6	25.0	MIKI-NS13	7201190.0	25.0	1.0	1.0	7206672.0	26.0	0.999239316011607	0.9615384615384616	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_only_result.114	2803.0	2803.0	1.0	SP108_S87	2803.0	1.0	1.0	1.0	1934373.0	517.0	0.0014490483479659816	0.0019342359767891683	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output.044	4905742.0	38934.46031746032	126.0	MIKI-NS20	4905742.0	126.0	1.0	1.0	5362682.0	208.0	0.9147926354760547	0.6057692307692307	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.041	16495.0	3299.0	5.0	SP108_S87	16495.0	5.0	1.0	1.0	1934373.0	517.0	0.008527310916767346	0.009671179883945842	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.250	3305.0	3305.0	1.0	SP108_S87	3305.0	1.0	1.0	1.0	1934373.0	517.0	0.0017085639636202532	0.0019342359767891683	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.393	95787.0	15964.5	6.0	MIKI-NS09	95787.0	6.0	1.0	1.0	2039640.0	22.0	0.04696269929987645	0.2727272727272727	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.093	1500646.0	166738.44444444444	9.0	MIKI-NS09	1500646.0	9.0	1.0	1.0	2039640.0	22.0	0.7357406208938833	0.4090909090909091	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.140	8756.0	2189.0	4.0	SP108_S87	8756.0	4.0	1.0	1.0	1934373.0	517.0	0.0045265313359936265	0.007736943907156673	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.019	3147.0	1573.5	2.0	SP108_S87	3147.0	2.0	1.0	1.0	1934373.0	517.0	0.0016268837499282714	0.0038684719535783366	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.308	3682.0	3682.0	1.0	SP108_S87	3682.0	1.0	1.0	1.0	1934373.0	517.0	0.0019034591570498555	0.0019342359767891683	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.389	1921.0	1921.0	1.0	SP108_S87	1921.0	1.0	1.0	1.0	1934373.0	517.0	0.000993086648748716	0.0019342359767891683	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output.047	1163.0	1163.0	1.0	SP108_S87	1163.0	1.0	1.0	1.0	1934373.0	517.0	0.000601228408378322	0.0019342359767891683	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_pb_partial_seed_length_weight_output.010	13809.0	1534.3333333333333	9.0	SP108_S87	13809.0	9.0	1.0	1.0	1934373.0	517.0	0.007138747284003654	0.017408123791102514	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.272	3038.0	1519.0	2.0	SP108_S87	3038.0	2.0	1.0	1.0	1934373.0	517.0	0.0015705347417483597	0.0038684719535783366	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.060	122487.0	3499.6285714285714	35.0	SP108_S87	122487.0	35.0	1.0	1.0	1934373.0	517.0	0.06332129325626443	0.06769825918762089	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.348	81564.0	4797.882352941177	17.0	SP108_S87	81564.0	17.0	1.0	1.0	1934373.0	517.0	0.042165600946663336	0.03288201160541586	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.004	126988.0	5079.52	25.0	SP108_S87	126988.0	25.0	1.0	1.0	1934373.0	517.0	0.06564814541973032	0.048355899419729204	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_output_trans.034	159072.0	1359.5897435897436	117.0	SP108_S87	159072.0	117.0	1.0	1.0	1934373.0	517.0	0.08223439843298061	0.2263056092843327	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.393	70246.0	5853.833333333333	12.0	SP108_S87	70246.0	12.0	1.0	1.0	1934373.0	517.0	0.03631460943675289	0.02321083172147002	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.140	233530.0	5560.238095238095	42.0	SP108_S87	233530.0	42.0	1.0	1.0	1934373.0	517.0	0.12072645761701595	0.08123791102514506	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.342	2639.0	2639.0	1.0	SP108_S87	2639.0	1.0	1.0	1.0	1934373.0	517.0	0.0013642663540072157	0.0019342359767891683	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_result_partial_seed.021	5844.0	2922.0	2.0	SP108_S87	5844.0	2.0	1.0	1.0	1934373.0	517.0	0.0030211339798477334	0.0038684719535783366	NA	MetaBinner 1.0 (B2)	strmgCAMI2_short_read_pooled_gold_standard_assembly
