BINID	Tool	genome_id	length_gs	precision_bp	precision_seq	rank	recall_bp	recall_seq	seq_counts_gs	seq_length_mean	total_length	total_seq_counts	tp_length	tp_seq_counts	sample_id
112	MetaBinner 1.0 (B1)	MIKI-NS20	5362682	1.0	1.0	NA	0.0841849283623381	0.3894230769230769	208	5573.543209876543	451457	81	451457	81	strmgCAMI2_short_read_pooled_gold_standard_assembly
13	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.08261074777201709	0.06963249516441006	517	4438.888888888889	159800	36	159800	36	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_output_trans.034	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.08223439843298061	0.2263056092843327	517	1359.5897435897436	159072	117	159072	117	strmgCAMI2_short_read_pooled_gold_standard_assembly
20	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.06771031233376397	0.0367504835589942	517	6893.526315789473	130977	19	130977	19	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.004	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.06564814541973032	0.048355899419729204	517	5079.52	126988	25	126988	25	strmgCAMI2_short_read_pooled_gold_standard_assembly
139	MetaBinner 1.0 (B1)	MIKI-NS03	4487888	1.0	1.0	NA	0.06517698302631439	0.17218543046357615	151	11250.26923076923	292507	26	292507	26	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.060	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.06332129325626443	0.06769825918762089	517	3499.6285714285714	122487	35	122487	35	strmgCAMI2_short_read_pooled_gold_standard_assembly
19	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.049827515168997916	0.048355899419729204	517	3855.4	96385	25	96385	25	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.393	MetaBinner 1.0 (B1)	MIKI-NS09	2039640	1.0	1.0	NA	0.04696269929987645	0.2727272727272727	22	15964.5	95787	6	95787	6	strmgCAMI2_short_read_pooled_gold_standard_assembly
224	MetaBinner 1.0 (B1)	MIKI-NS14	5248865	1.0	1.0	NA	0.04353874599556285	0.13953488372093023	43	38088.166666666664	228529	6	228529	6	strmgCAMI2_short_read_pooled_gold_standard_assembly
10	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0426406902908591	0.030947775628626693	517	5155.1875	82483	16	82483	16	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.348	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.042165600946663336	0.03288201160541586	517	4797.882352941177	81564	17	81564	17	strmgCAMI2_short_read_pooled_gold_standard_assembly
7	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.04008999298480696	0.02321083172147002	517	6462.416666666667	77549	12	77549	12	strmgCAMI2_short_read_pooled_gold_standard_assembly
271	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.03802937696090671	0.04448742746615087	517	3198.391304347826	73563	23	73563	23	strmgCAMI2_short_read_pooled_gold_standard_assembly
12	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.037273059539189184	0.030947775628626693	517	4506.25	72100	16	72100	16	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.393	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.03631460943675289	0.02321083172147002	517	5853.833333333333	70246	12	70246	12	strmgCAMI2_short_read_pooled_gold_standard_assembly
213	MetaBinner 1.0 (B1)	MIKI-NS10	2092134	1.0	1.0	NA	0.032116967651211636	0.07	100	9599.0	67193	7	67193	7	strmgCAMI2_short_read_pooled_gold_standard_assembly
18	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.024448232062792438	0.02321083172147002	517	3941.0	47292	12	47292	12	strmgCAMI2_short_read_pooled_gold_standard_assembly
17	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.019423348030602163	0.013539651837524178	517	5367.428571428572	37572	7	37572	7	strmgCAMI2_short_read_pooled_gold_standard_assembly
6	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.015528545942276904	0.009671179883945842	517	6007.6	30038	5	30038	5	strmgCAMI2_short_read_pooled_gold_standard_assembly
8	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.01333765514717172	0.02127659574468085	517	2345.4545454545455	25800	11	25800	11	strmgCAMI2_short_read_pooled_gold_standard_assembly
16	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.011028896701928739	0.01160541586073501	517	3555.6666666666665	21334	6	21334	6	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.041	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.008527310916767346	0.009671179883945842	517	3299.0	16495	5	16495	5	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_pb_partial_seed_length_weight_output.010	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.007138747284003654	0.017408123791102514	517	1534.3333333333333	13809	9	13809	9	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.077	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.004642331132620234	0.013539651837524178	517	1282.857142857143	8980	7	8980	7	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.140	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0045265313359936265	0.007736943907156673	517	2189.0	8756	4	8756	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.036	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0039780331921506346	0.0019342359767891683	517	7695.0	7695	1	7695	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_result_partial_seed.021	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0030211339798477334	0.0038684719535783366	517	2922.0	5844	2	5844	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
191	MetaBinner 1.0 (B1)	spades_And8457_S3_L001	4927240	0.19504379406109806	0.26666666666666666	NA	0.002964742939251995	0.04878048780487805	82	4993.066666666667	74896	15	14608	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
11	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0025992918635650932	0.0038684719535783366	517	2514.0	5028	2	5028	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
39	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.002133507860169678	0.0038684719535783366	517	2063.5	4127	2	4127	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
34	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.002016674136787476	0.0019342359767891683	517	3901.0	3901	1	3901	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.308	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0019034591570498555	0.0019342359767891683	517	3682.0	3682	1	3682	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
220	MetaBinner 1.0 (B1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0017502699279921417	0.012195121951219513	82	8624.0	8624	1	8624	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.250	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0017085639636202532	0.0019342359767891683	517	3305.0	3305	1	3305	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
190	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0016423926512621919	0.0019342359767891683	517	3177.0	3177	1	3177	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.019	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0016268837499282714	0.0038684719535783366	517	1573.5	3147	2	3147	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.272	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0015705347417483597	0.0038684719535783366	517	1519.0	3038	2	3038	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_only_result.114	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0014490483479659816	0.0019342359767891683	517	2803.0	2803	1	2803	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.342	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0013642663540072157	0.0019342359767891683	517	2639.0	2639	1	2639	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
196	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0013621985004960264	0.0019342359767891683	517	2635.0	2635	1	2635	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_only_result.052	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0011812613182669526	0.0019342359767891683	517	2285.0	2285	1	2285	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
261	MetaBinner 1.0 (B1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0010772765280359796	0.012195121951219513	82	5308.0	5308	1	5308	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.389	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.000993086648748716	0.0019342359767891683	517	1921.0	1921	1	1921	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
0	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0008266244410979681	0.0019342359767891683	517	1599.0	1599	1	1599	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
15	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0008162851735420211	0.0019342359767891683	517	1579.0	1579	1	1579	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
67	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.0006906630727372642	0.0019342359767891683	517	1336.0	1336	1	1336	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output.047	MetaBinner 1.0 (B1)	SP108_S87	1934373	1.0	1.0	NA	0.000601228408378322	0.0019342359767891683	517	1163.0	1163	1	1163	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.256	MetaBinner 1.0 (B1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.00045826872650814657	0.012195121951219513	82	2258.0	2258	1	2258	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_result.348	MetaBinner 1.0 (B1)	spades_ESBL6643_S3_L001	5120124	1.0	1.0	NA	0.00025741564071495146	0.045454545454545456	22	1318.0	1318	1	1318	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_result_partial_seed.314	MetaBinner 1.0 (B1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0002474001672335831	0.012195121951219513	82	1219.0	1219	1	1219	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_only_result.401	MetaBinner 1.0 (B2)	SP21_S92	1689680	1.0	1.0	NA	1.0	1.0	13	129975.38461538461	1689680	13	1689680	13	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.348	MetaBinner 1.0 (B2)	spades_ESBL6643_S3_L001	5120124	1.0	1.0	NA	0.9997425843592851	0.9545454545454546	22	243752.66666666666	5118806	21	5118806	21	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_result.278	MetaBinner 1.0 (B2)	MIKI-NS13	7206672	1.0	1.0	NA	0.999239316011607	0.9615384615384616	26	288047.6	7201190	25	7201190	25	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.278	MetaBinner 1.0 (B2)	MIKI-NS15	6804298	0.9920243450007376	0.9693877551020408	NA	0.9991949206222303	0.9895833333333334	96	69933.47959183673	6853481	98	6798820	95	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_result.071	MetaBinner 1.0 (B2)	MIKI-NS02	2999760	1.0	1.0	NA	0.9981718537482999	0.9767441860465116	43	71292.28571428571	2994276	42	2994276	42	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.252	MetaBinner 1.0 (B2)	MIKI-NS08	2548574	1.0	1.0	NA	0.9978478160728314	0.9	10	282565.44444444444	2543089	9	2543089	9	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_result.062	MetaBinner 1.0 (B2)	MIKI-NS12	2251851	1.0	1.0	NA	0.9975664464478333	0.9861111111111112	72	31639.028169014084	2246371	71	2246371	71	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_result.188	MetaBinner 1.0 (B2)	MIKI-NS06	1964616	1.0	1.0	NA	0.9972106508345652	0.967741935483871	31	65304.53333333333	1959136	30	1959136	30	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.009	MetaBinner 1.0 (B2)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.9935020417109781	0.9024390243902439	82	66151.66216216216	4895223	74	4895223	74	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output.197	MetaBinner 1.0 (B2)	MIKI-NS10	2092134	1.0	1.0	NA	0.965265609181821	0.92	100	21950.706521739132	2019465	92	2019465	92	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_com_only_result.094	MetaBinner 1.0 (B2)	MIKI-NS14	5248865	1.0	1.0	NA	0.9554172187701532	0.8372093023255814	43	139301.55555555556	5014856	36	5014856	36	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_result_partial_seed.268	MetaBinner 1.0 (B2)	MIKI-NS03	4487888	1.0	1.0	NA	0.9214229499488401	0.8013245033112583	151	34175.561983471074	4135243	121	4135243	121	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_bacar_marker_seed_length_weight_output.044	MetaBinner 1.0 (B2)	MIKI-NS20	5362682	1.0	1.0	NA	0.9147926354760547	0.6057692307692307	208	38934.46031746032	4905742	126	4905742	126	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.093	MetaBinner 1.0 (B2)	MIKI-NS09	2039640	1.0	1.0	NA	0.7357406208938833	0.4090909090909091	22	166738.44444444444	1500646	9	1500646	9	strmgCAMI2_short_read_pooled_gold_standard_assembly
159	MetaBinner 1.0 (B2)	MIKI-NS09	2039640	1.0	1.0	NA	0.21460846031652644	0.2727272727272727	22	72954.0	437724	6	437724	6	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.140	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.12072645761701595	0.08123791102514506	517	5560.238095238095	233530	42	233530	42	strmgCAMI2_short_read_pooled_gold_standard_assembly
9	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.09132106372452468	0.061895551257253385	517	5520.28125	176649	32	176649	32	strmgCAMI2_short_read_pooled_gold_standard_assembly
112	MetaBinner 1.0 (B2)	MIKI-NS20	5362682	1.0	1.0	NA	0.0841849283623381	0.3894230769230769	208	5573.543209876543	451457	81	451457	81	strmgCAMI2_short_read_pooled_gold_standard_assembly
13	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.08261074777201709	0.06963249516441006	517	4438.888888888889	159800	36	159800	36	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_output_trans.034	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.08223439843298061	0.2263056092843327	517	1359.5897435897436	159072	117	159072	117	strmgCAMI2_short_read_pooled_gold_standard_assembly
20	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.06771031233376397	0.0367504835589942	517	6893.526315789473	130977	19	130977	19	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.004	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.06564814541973032	0.048355899419729204	517	5079.52	126988	25	126988	25	strmgCAMI2_short_read_pooled_gold_standard_assembly
139	MetaBinner 1.0 (B2)	MIKI-NS03	4487888	1.0	1.0	NA	0.06517698302631439	0.17218543046357615	151	11250.26923076923	292507	26	292507	26	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.060	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.06332129325626443	0.06769825918762089	517	3499.6285714285714	122487	35	122487	35	strmgCAMI2_short_read_pooled_gold_standard_assembly
19	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.049827515168997916	0.048355899419729204	517	3855.4	96385	25	96385	25	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_sr_only_partial_seed_output.393	MetaBinner 1.0 (B2)	MIKI-NS09	2039640	1.0	1.0	NA	0.04696269929987645	0.2727272727272727	22	15964.5	95787	6	95787	6	strmgCAMI2_short_read_pooled_gold_standard_assembly
224	MetaBinner 1.0 (B2)	MIKI-NS14	5248865	1.0	1.0	NA	0.04353874599556285	0.13953488372093023	43	38088.166666666664	228529	6	228529	6	strmgCAMI2_short_read_pooled_gold_standard_assembly
10	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.0426406902908591	0.030947775628626693	517	5155.1875	82483	16	82483	16	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.348	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.042165600946663336	0.03288201160541586	517	4797.882352941177	81564	17	81564	17	strmgCAMI2_short_read_pooled_gold_standard_assembly
7	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.04008999298480696	0.02321083172147002	517	6462.416666666667	77549	12	77549	12	strmgCAMI2_short_read_pooled_gold_standard_assembly
271	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.03802937696090671	0.04448742746615087	517	3198.391304347826	73563	23	73563	23	strmgCAMI2_short_read_pooled_gold_standard_assembly
12	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.037273059539189184	0.030947775628626693	517	4506.25	72100	16	72100	16	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_seed_partial_ori_with_postprocess.393	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.03631460943675289	0.02321083172147002	517	5853.833333333333	70246	12	70246	12	strmgCAMI2_short_read_pooled_gold_standard_assembly
213	MetaBinner 1.0 (B2)	MIKI-NS10	2092134	1.0	1.0	NA	0.032116967651211636	0.07	100	9599.0	67193	7	67193	7	strmgCAMI2_short_read_pooled_gold_standard_assembly
18	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.024448232062792438	0.02321083172147002	517	3941.0	47292	12	47292	12	strmgCAMI2_short_read_pooled_gold_standard_assembly
17	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.019423348030602163	0.013539651837524178	517	5367.428571428572	37572	7	37572	7	strmgCAMI2_short_read_pooled_gold_standard_assembly
6	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.015528545942276904	0.009671179883945842	517	6007.6	30038	5	30038	5	strmgCAMI2_short_read_pooled_gold_standard_assembly
8	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.01333765514717172	0.02127659574468085	517	2345.4545454545455	25800	11	25800	11	strmgCAMI2_short_read_pooled_gold_standard_assembly
16	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.011028896701928739	0.01160541586073501	517	3555.6666666666665	21334	6	21334	6	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.041	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.008527310916767346	0.009671179883945842	517	3299.0	16495	5	16495	5	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_pb_partial_seed_length_weight_output.010	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.007138747284003654	0.017408123791102514	517	1534.3333333333333	13809	9	13809	9	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.077	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.004642331132620234	0.013539651837524178	517	1282.857142857143	8980	7	8980	7	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.140	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.0045265313359936265	0.007736943907156673	517	2189.0	8756	4	8756	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_sr_partial_seed_length_weight_output.036	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.0039780331921506346	0.0019342359767891683	517	7695.0	7695	1	7695	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_result_partial_seed.021	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.0030211339798477334	0.0038684719535783366	517	2922.0	5844	2	5844	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
191	MetaBinner 1.0 (B2)	spades_And8457_S3_L001	4927240	0.19504379406109806	0.26666666666666666	NA	0.002964742939251995	0.04878048780487805	82	4993.066666666667	74896	15	14608	4	strmgCAMI2_short_read_pooled_gold_standard_assembly
11	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.0025992918635650932	0.0038684719535783366	517	2514.0	5028	2	5028	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
39	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.002133507860169678	0.0038684719535783366	517	2063.5	4127	2	4127	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
34	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.002016674136787476	0.0019342359767891683	517	3901.0	3901	1	3901	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.308	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.0019034591570498555	0.0019342359767891683	517	3682.0	3682	1	3682	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
220	MetaBinner 1.0 (B2)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0017502699279921417	0.012195121951219513	82	8624.0	8624	1	8624	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_hmm_cov_kmer_partial_seed_trans_output.250	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.0017085639636202532	0.0019342359767891683	517	3305.0	3305	1	3305	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
190	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.0016423926512621919	0.0019342359767891683	517	3177.0	3177	1	3177	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_partial_seed_length_weight_result.019	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.0016268837499282714	0.0038684719535783366	517	1573.5	3147	2	3147	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_pb_only_partial_seed_output.272	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.0015705347417483597	0.0038684719535783366	517	1519.0	3038	2	3038	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
kmeans_length_weight_cov_only_result.114	MetaBinner 1.0 (B2)	SP108_S87	1934373	1.0	1.0	NA	0.0014490483479659816	0.0019342359767891683	517	2803.0	2803	1	2803	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
