Assemblies	A-STAR_contig_hybrid	A-STAR_scaffold_hybrid	ABySS_short	HipMer_cgraph-ono_short	HipMer_cgraph_short	HipMer_Metagenome_short	Miniasm_GATB_hybrid	Megahit_v1.1.4-2_short	Megahit_v1.1.2_short	metaSPAdes_v3.13.0_short	metaSPAdes_v3.13.1_short	Ray-Meta_short	SPAdes_v3.14-dev_short	Flye_long	Megahit_V1.2.7-inhouse_short	metaSPAdes_v3.13.1-inhouse_short	OPERA-MS-inhouse_hybrid	pooled_short_gsa	pooled_long_gsa	pooled_hybrid_gsa
RNODE_133_length_1956_cov_5.95398	20.000	20.000	0.0	10.000	10.000	11.437	10.000	11.639	13.040	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.736	99.183	99.876
RNODE_134_length_2327_cov_32.11800	17.371	17.371	2.473	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.705	99.614	99.905
RNODE_137_length_1431_cov_4.57559	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.155	85.046	99.674
RNODE_139_length_3589_cov_11.15335	9.938	9.938	10.000	10.000	10.000	10.000	9.776	9.938	10.000	10.000	10.000	10.000	10.000	0.0	9.938	10.000	5.621	99.532	99.027	99.840
RNODE_142_length_2406_cov_5.09941	30.000	30.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	8.633	98.997	99.237	99.572
RNODE_146_length_5606_cov_4.42067	10.000	10.000	0.0	10.000	10.000	16.178	16.229	12.862	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.201	100.000	99.970	100.000
RNODE_147_length_1816_cov_3.48216	30.000	30.000	10.000	10.000	10.000	10.000	10.000	13.116	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.548	98.868	99.777
RNODE_149_length_1949_cov_4.19357	20.000	20.000	0.0	10.000	10.000	10.000	10.000	15.605	12.200	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.704	98.822	99.891
RNODE_14_length_1961_cov_5.54358	14.492	14.492	0.0	10.000	10.000	10.000	10.000	10.000	17.916	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.907	99.691	99.954
RNODE_150_length_1379_cov_3.97642	30.000	30.000	9.897	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.130	95.578	99.558
RNODE_154_length_1869_cov_12.27991	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.480	97.796	97.650	99.161
RNODE_156_length_3948_cov_63.43887	10.000	10.000	4.272	10.000	10.000	10.000	9.997	10.586	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	1.317	99.799	99.727	99.906
RNODE_158_length_1640_cov_4.51607	20.000	20.000	9.635	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.666	95.816	99.883
RNODE_159_length_3592_cov_2.43025	10.000	10.000	0.0	10.000	10.000	10.000	9.992	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.768	99.804	99.933
RNODE_166_length_2298_cov_14.88049	21.050	21.050	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	99.165	87.786	99.618
RNODE_171_length_3474_cov_9.39716	21.892	21.892	0.0	10.000	10.000	10.000	84.548	11.240	12.213	9.815	9.815	10.000	10.000	0.0	10.000	10.000	0.0	99.896	99.893	99.954
RNODE_173_length_1764_cov_3.34845	14.185	14.185	3.611	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	92.181	73.496	97.882
RNODE_17_length_1254_cov_4.43994	30.000	30.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	6.721	99.359	94.894	99.578
RNODE_180_length_2647_cov_2.76800	30.000	30.000	7.562	10.000	10.000	10.000	8.392	10.754	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.680	99.486	99.867
RNODE_18_length_1746_cov_2.65719	15.806	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	9.693	10.000	0.0	10.000	10.000	10.000	96.943	74.397	98.341
RNODE_193_length_1789_cov_7.19864	30.000	30.000	9.728	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	4.126	99.440	95.835	99.604
RNODE_200_length_4574_cov_2.94178	20.000	20.000	10.000	10.000	10.000	10.000	10.158	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.815	99.618	99.890
RNODE_205_length_1591_cov_9.63735	39.936	39.936	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	97.980	76.074	99.229
RNODE_207_length_2195_cov_3.75886	10.000	10.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	98.753	98.909	99.751
RNODE_218_length_1465_cov_7.29868	30.000	36.195	0.0	10.000	10.000	10.000	10.000	20.222	10.963	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.653	87.027	99.771
RNODE_220_length_2011_cov_9.40825	20.000	20.000	6.953	10.000	10.000	10.000	10.000	12.338	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.643	99.105	99.819
RNODE_224_length_2083_cov_4.45463	39.326	39.326	0.0	10.000	10.000	10.000	10.000	14.047	12.067	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.874	99.568	99.918
RNODE_225_length_25884_cov_6.69550	20.000	20.000	4.780	10.000	10.000	10.000	9.296	9.945	10.000	10.000	10.000	10.000	10.000	9.997	10.000	10.000	0.0	99.973	99.241	99.973
RNODE_227_length_4381_cov_5.48337	10.645	10.645	0.0	10.000	10.000	10.000	0.0	12.845	18.080	9.945	9.945	10.000	10.000	10.000	9.899	10.000	0.165	99.979	99.915	99.984
RNODE_228_length_3093_cov_6.42006	10.169	10.169	0.0	10.000	10.000	10.000	46.086	12.244	20.791	10.000	10.000	10.000	10.000	0.0	9.863	10.000	0.0	99.964	99.912	99.974
RNODE_229_length_2135_cov_3.06673	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	98.514	97.118	99.271
RNODE_234_length_1595_cov_9.13223	10.000	10.000	0.0	10.000	10.000	13.395	10.000	16.364	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	100.000	99.847	100.000
RNODE_235_length_2608_cov_55.03480	27.974	27.974	0.0	10.000	10.000	10.000	9.992	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	99.145	96.381	99.567
RNODE_243_length_1453_cov_2.63382	17.806	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.462	98.924	97.834	99.427
RNODE_248_length_5318_cov_4.74604	30.000	30.000	10.359	10.000	10.000	10.000	9.998	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.828	99.564	97.732	99.671
RNODE_24_length_2639_cov_14.02331	10.000	10.000	10.726	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	4.157	99.610	99.805	99.916
RNODE_251_length_2763_cov_28.99562	10.000	10.000	0.0	10.000	10.000	10.000	0.544	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	8.621	99.044	88.895	99.635
RNODE_254_length_2341_cov_33.31005	10.000	10.000	0.0	10.000	10.000	10.000	10.000	10.000	18.892	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.427	99.974	99.940	99.987
RNODE_258_length_1627_cov_2.34517	23.065	23.065	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	99.003	85.340	99.445
RNODE_259_length_1574_cov_100.84149	40.000	40.000	0.0	10.000	10.000	10.000	10.000	11.379	13.080	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.768	96.327	99.871
RNODE_25_length_1750_cov_3.28993	19.444	19.444	0.0	10.000	10.000	10.000	10.000	11.314	13.148	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.774	98.825	99.878
RNODE_263_length_2277_cov_8.44168	33.889	33.889	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	98.395	96.670	99.078
RNODE_265_length_1287_cov_4.20553	19.162	19.162	10.830	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	95.723	85.075	98.387
RNODE_266_length_6653_cov_7.97753	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.998	99.554	96.271	99.615
RNODE_277_length_1592_cov_15.82548	20.000	20.000	3.312	10.000	10.000	10.000	10.000	19.701	14.325	10.000	10.000	10.000	10.000	0.0	13.242	10.000	0.0	99.656	86.860	99.834
RNODE_279_length_3658_cov_27.56711	39.884	39.884	0.0	10.000	10.000	10.000	2.225	10.655	11.463	10.000	10.000	10.000	10.000	0.0	9.884	10.000	0.0	99.832	99.838	99.937
RNODE_283_length_5699_cov_25.39792	10.787	10.787	2.093	10.000	10.000	10.000	0.0	9.945	10.000	10.000	10.000	10.000	10.000	0.0	9.945	10.000	10.000	78.379	82.672	98.267
RNODE_290_length_1262_cov_19.53548	29.242	29.242	0.0	10.000	10.000	10.000	10.000	16.452	10.806	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.782	98.387	99.855
RNODE_291_length_2033_cov_2.59025	10.000	10.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	4.272	99.249	87.782	99.677
RNODE_294_length_6942_cov_7.24595	20.000	20.000	10.275	10.000	10.000	10.000	8.487	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	1.877	99.832	98.753	99.877
RNODE_307_length_2104_cov_13.21902	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	9.894	10.000	0.0	10.000	10.000	9.496	98.377	98.300	99.246
RNODE_308_length_1875_cov_5.96654	10.000	10.000	0.0	10.000	10.000	10.000	10.000	13.249	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.703	99.255	97.679	99.617
RNODE_309_length_1659_cov_3.16188	30.000	30.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.279	97.233	99.652
RNODE_311_length_2760_cov_6.45983	10.000	10.000	0.0	10.000	10.000	10.000	11.519	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.244	99.028	98.886	99.573
RNODE_314_length_6164_cov_50.81211	19.365	19.365	0.0	10.000	10.000	10.000	0.0	10.155	12.727	10.000	10.000	10.000	10.000	11.353	10.000	10.000	0.0	99.976	99.837	99.982
RNODE_315_length_1516_cov_8.44846	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	99.036	96.238	99.451
RNODE_318_length_3470_cov_3.16589	30.000	30.000	0.0	10.000	10.000	10.000	8.718	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	99.263	99.173	99.782
RNODE_31_length_1357_cov_12.09363	29.760	29.760	10.000	10.000	10.000	10.000	10.000	12.674	10.000	10.000	10.000	10.000	10.000	0.0	9.835	10.000	4.794	98.816	97.843	99.573
RNODE_320_length_4859_cov_4.38495	20.000	20.000	9.651	10.000	10.000	10.000	9.996	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	1.453	99.789	99.423	99.892
RNODE_322_length_4175_cov_18.22923	10.000	10.000	0.0	10.000	10.000	10.000	5.671	11.336	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.791	99.728	99.901
RNODE_323_length_1696_cov_4.05556	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	98.931	94.313	99.648
RNODE_324_length_1537_cov_10.20528	20.000	20.000	10.000	10.000	10.000	10.000	10.000	14.383	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	8.436	99.492	86.937	99.650
RNODE_32_length_11742_cov_6.79514	20.000	20.000	0.0	10.000	10.000	10.000	8.601	10.815	10.608	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	99.958	99.490	99.958
RNODE_336_length_3563_cov_7.20249	39.873	39.873	10.000	10.000	10.000	10.000	10.000	9.876	10.000	10.000	10.000	9.912	10.000	0.0	9.876	10.000	2.674	99.746	99.503	99.907
RNODE_337_length_8771_cov_5.18162	19.975	19.877	10.000	10.000	10.000	10.000	9.437	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.867	99.505	95.944	99.551
RNODE_338_length_1509_cov_4.27236	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	7.909	98.716	98.164	99.610
RNODE_339_length_1478_cov_5.31250	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	4.382	99.293	95.467	99.629
RNODE_33_length_1778_cov_2.60592	18.981	18.981	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	97.363	91.663	98.776
RNODE_341_length_3219_cov_3.63466	10.000	10.000	10.000	10.000	10.000	10.000	10.572	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	10.000	99.033	98.561	99.662
RNODE_342_length_1543_cov_10.88823	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	8.356	98.941	98.343	99.454
RNODE_343_length_2376_cov_8.77188	10.000	10.000	0.0	10.000	10.000	13.297	10.000	16.576	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.992	99.949	99.996
RNODE_346_length_1757_cov_2.65187	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.205	98.611	97.764	99.458
RNODE_350_length_2314_cov_37.19546	19.363	19.363	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.603	98.944	88.451	99.612
RNODE_355_length_1663_cov_6.12066	30.000	30.000	8.312	10.000	10.000	10.000	10.475	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.665	98.294	99.835
RNODE_359_length_13543_cov_22.66711	30.000	30.000	9.076	10.000	10.000	10.000	9.850	10.000	10.000	10.000	10.000	10.000	10.000	9.145	10.000	10.000	0.0	99.936	98.736	99.936
RNODE_360_length_7414_cov_9.06737	29.692	29.692	1.370	10.000	10.000	10.000	9.832	10.484	10.000	10.000	10.000	10.000	10.000	9.671	10.000	10.000	0.0	99.876	99.437	99.923
RNODE_361_length_3164_cov_8.88447	20.000	20.000	7.075	10.000	10.000	10.000	9.850	11.327	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	3.017	99.558	99.726	99.822
RNODE_362_length_3387_cov_8.21902	20.000	20.000	4.015	10.000	10.000	10.000	8.256	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.875	99.584	99.935
RNODE_364_length_1571_cov_3.81278	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	6.236	98.618	98.218	99.342
RNODE_366_length_2053_cov_8.47415	28.804	28.804	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.916	97.765	96.425	99.212
RNODE_367_length_2322_cov_4.57652	30.000	30.000	2.726	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.539	99.630	99.804
RNODE_368_length_1901_cov_5.06386	20.000	20.000	0.0	10.000	10.000	10.000	10.000	21.767	13.348	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.867	99.707	99.920
RNODE_36_length_1303_cov_4.84934	10.000	10.000	4.465	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	94.520	65.020	97.588
RNODE_372_length_2448_cov_3.45466	17.791	17.791	0.0	10.000	10.000	10.000	10.000	16.793	17.498	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.515	99.955	99.901	99.967
RNODE_374_length_1862_cov_9.75489	20.000	20.000	10.000	10.000	10.000	10.000	10.000	17.239	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.560	98.620	99.793
RNODE_381_length_1819_cov_13.04118	17.184	17.184	8.486	10.000	10.000	10.000	10.000	11.135	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	96.934	98.069	98.837
RNODE_383_length_2253_cov_7.64097	18.117	17.575	0.0	10.000	10.000	10.000	10.000	16.351	15.594	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.906	99.807	99.933
RNODE_386_length_2437_cov_8.66377	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	7.358	99.412	97.979	99.839
RNODE_38_length_1552_cov_8.47059	20.000	20.000	3.340	10.000	10.000	10.000	10.000	10.477	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.641	97.425	99.758
RNODE_390_length_5825_cov_8.78167	29.805	29.805	0.0	10.000	10.000	10.000	9.381	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.676	99.642	97.701	99.723
RNODE_392_length_2136_cov_7.00284	29.711	29.711	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	99.073	97.365	99.546
RNODE_393_length_3465_cov_6.98635	20.000	20.000	10.000	10.000	10.000	10.000	9.997	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	99.442	99.225	99.820
RNODE_394_length_3642_cov_5.12873	18.749	10.000	0.0	10.000	10.000	10.000	0.961	13.417	11.075	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.881	99.917	99.950
RNODE_396_length_4766_cov_5.16589	19.007	19.007	0.0	10.000	10.000	10.000	5.506	10.000	10.000	10.000	10.000	10.000	10.000	0.0	9.911	10.000	9.937	99.416	97.559	99.726
RNODE_400_length_5708_cov_9.81991	16.921	16.767	3.510	10.000	10.000	10.000	6.039	9.923	9.845	10.000	10.000	10.459	10.000	0.0	9.845	10.000	10.000	77.788	83.023	98.653
RNODE_404_length_3462_cov_2.92616	30.000	30.000	0.0	10.000	10.000	10.000	0.953	14.404	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.808	99.907	99.945
RNODE_407_length_46658_cov_49.66972	13.219	13.712	6.290	10.000	10.000	10.000	6.475	10.000	10.000	9.998	9.998	10.000	10.000	0.0	10.000	10.000	9.944	73.142	96.944	99.766
RNODE_408_length_3585_cov_3.79764	13.315	13.315	9.790	10.000	10.000	10.000	10.000	9.933	10.000	10.000	10.000	10.000	10.000	0.0	9.933	10.000	10.000	98.052	78.577	99.315
RNODE_40_length_6491_cov_8.96924	10.000	10.000	0.0	10.000	10.000	10.000	1.694	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	54.931	75.149	94.511
RNODE_411_length_4317_cov_4.49267	29.336	29.336	0.0	10.000	10.000	10.000	27.988	9.951	11.341	10.000	10.000	10.000	10.000	0.0	9.951	10.000	0.0	99.942	99.881	99.960
RNODE_415_length_2147_cov_6.45506	19.896	19.896	10.000	10.000	10.000	10.000	10.000	9.896	10.000	10.000	10.000	10.000	10.000	0.0	9.896	10.000	9.732	98.122	96.532	99.068
RNODE_417_length_2670_cov_14.84403	20.000	20.000	0.0	10.000	10.000	10.000	9.755	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	8.006	99.207	99.460	99.766
RNODE_418_length_1505_cov_4.15172	26.858	26.858	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	96.770	98.429	99.090
RNODE_420_length_1334_cov_5.52134	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.451	98.742	98.407	99.306
RNODE_423_length_1943_cov_28.57781	10.000	10.000	10.000	10.000	10.000	10.000	10.000	12.933	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.456	98.916	99.795
RNODE_428_length_4686_cov_43.92415	10.000	10.000	0.0	10.000	10.000	10.000	6.943	10.758	10.207	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.882	99.856	99.942
RNODE_429_length_2129_cov_51.99106	20.000	20.000	0.0	10.000	10.000	10.000	10.000	14.126	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.659	98.192	99.790
RNODE_431_length_1803_cov_5.36772	11.978	11.978	0.0	10.000	10.000	10.000	10.000	16.345	22.223	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.943	99.795	99.949
RNODE_432_length_14865_cov_28.53268	10.000	10.000	10.000	10.000	10.000	10.000	10.230	10.000	10.000	9.857	9.857	10.000	10.000	0.0	10.000	10.000	1.837	99.916	98.405	99.916
RNODE_434_length_14801_cov_23.79494	30.115	20.000	10.000	9.911	9.911	9.999	9.814	10.146	9.990	9.833	9.833	10.000	9.935	0.0	10.000	9.953	1.622	99.877	98.733	99.887
RNODE_435_length_5602_cov_25.16136	19.391	19.391	8.083	9.754	9.754	9.896	9.674	10.000	10.000	9.543	9.543	10.000	9.861	0.0	10.337	10.000	0.0	99.869	99.506	99.928
RNODE_436_length_6429_cov_48.44919	16.835	19.206	9.726	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	98.805	94.143	98.905
RNODE_439_length_4196_cov_56.49278	19.157	20.000	10.000	10.000	10.000	10.000	8.998	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.263	99.432	98.678	99.697
RNODE_440_length_3551_cov_9.74435	19.983	19.983	10.000	10.000	10.000	10.000	9.994	10.322	10.000	9.883	9.883	10.000	10.000	0.0	10.000	10.000	7.442	99.692	99.279	99.869
RNODE_442_length_4465_cov_7.11694	39.824	39.824	10.000	10.000	10.000	10.000	9.998	9.899	10.000	10.000	10.000	10.000	10.000	0.0	9.899	10.000	1.305	99.717	99.735	99.863
RNODE_443_length_1591_cov_6.87251	10.000	10.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	98.920	99.192	99.528
RNODE_444_length_4937_cov_48.00188	10.000	10.000	10.000	10.000	10.000	10.000	10.002	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.828	99.205	97.096	99.685
RNODE_451_length_4052_cov_6.62773	10.000	11.332	0.0	10.000	10.000	10.000	37.643	13.653	18.153	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.959	99.931	99.977
RNODE_455_length_4124_cov_9.17267	18.920	18.920	10.404	10.000	10.000	10.000	9.081	9.891	10.000	10.000	10.000	10.000	10.000	0.0	9.891	10.000	10.000	98.984	98.033	99.576
RNODE_456_length_1695_cov_36.79753	19.776	19.359	7.050	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	95.520	65.800	97.505
RNODE_459_length_2383_cov_4.68776	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.497	98.828	98.745	99.725
RNODE_462_length_1528_cov_6.07822	30.000	30.000	0.0	10.000	10.000	10.000	10.000	18.935	13.187	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.757	96.294	99.838
RNODE_464_length_2364_cov_17.83117	29.809	29.809	0.0	10.000	10.000	10.000	10.000	9.809	10.000	10.000	10.000	10.000	10.000	0.0	9.809	10.000	8.629	99.404	98.542	99.782
RNODE_468_length_1541_cov_8.66960	20.000	20.000	0.0	10.000	10.000	10.000	10.000	24.509	29.693	10.000	10.000	10.000	10.000	0.0	10.989	10.000	0.541	99.960	99.466	99.973
RNODE_470_length_2095_cov_7.42232	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	5.997	99.410	98.684	99.756
RNODE_474_length_1569_cov_5.24895	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.587	99.023	94.682	99.561
RNODE_476_length_1618_cov_4.36943	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	97.637	99.670	99.689
RNODE_479_length_5023_cov_17.63107	19.958	19.958	9.173	10.000	10.000	10.000	8.779	9.958	10.000	10.000	10.000	10.000	10.000	0.0	9.958	10.000	4.907	99.815	99.060	99.932
RNODE_481_length_3960_cov_68.08874	10.000	10.000	10.491	10.000	10.000	10.000	9.292	11.413	9.943	10.000	10.000	10.000	10.000	0.0	9.886	10.000	3.665	99.711	99.737	99.889
RNODE_485_length_1877_cov_10.53943	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.935	98.123	96.950	99.171
RNODE_487_length_5196_cov_22.71473	36.382	36.382	0.0	10.000	10.000	10.000	1.555	11.644	11.859	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	99.944	99.889	99.961
RNODE_48_length_3658_cov_14.59323	19.439	20.094	10.000	10.000	10.000	10.000	9.546	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	99.153	98.237	99.722
RNODE_491_length_3124_cov_17.57383	19.932	19.932	0.0	10.000	10.000	10.000	2.211	10.224	12.903	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.838	99.779	99.932
RNODE_493_length_3152_cov_5.77526	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	9.377	99.445	98.933	99.680
RNODE_496_length_8599_cov_9.53327	10.000	10.000	7.658	10.000	10.000	10.000	10.000	10.414	10.000	10.000	10.000	10.000	10.000	9.992	10.000	10.000	0.0	99.856	98.832	99.868
RNODE_497_length_1925_cov_6.51336	40.000	40.000	8.341	10.000	10.000	10.000	10.000	16.619	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	3.684	99.490	98.857	99.761
RNODE_498_length_2044_cov_7.98216	19.775	19.775	9.826	10.000	10.000	10.000	10.000	9.775	10.000	10.000	10.000	10.000	10.000	0.0	9.775	10.000	3.630	99.581	99.606	99.826
